13 28 0.09869945
13 29 0.07498042
13 30 0.06832621
13 31 0.07955728
13 32 0.10002416
13 33 0.08024605
13 34 0.04267797
13 35 0.02744319
13 36 0.01998567
13 37 0.01280476
13 38 0.00831158
13 39 0.00722437
13 40 0.00570509
13 41 0.00646842
13 42 0.00828101
13 43 0.00823356
13 44 0.00742675
13 45 0.00815419
13 46 0.00843759
13 47 0.00902336
13 48 0.00876689
13 49 0.00584217
13 50 0.00446311
13 51 0.00447259
13 52 0.00327753
13 53 0.00216172
13 54 0.00318477
13 55 0.00365848
13 56 0.00364414
13 57 0.00409337
13 58 0.00360660
13 59 0.00251442
13 60 0.00202208
13 61 0.00315104
13 62 0.00426804
13 63 0.00415228
13 64 0.00287902
13 65 0.00228017
14 14 1.00000000
14 15 0.93443370
14 16 0.38996005
14 17 0.28791231
14 18 0.25742767
14 19 0.21121758
14 20 0.17898021
14 21 0.16641066
14 22 0.15255686
14 23 0.14548456
14 24 0.15476290
14 25 0.18229123
14 26 0.15598555
14 27 0.10448874
14 28 0.08747266
14 29 0.07533049
14 30 0.06751789
14 31 0.07301069
14 32 0.08468885
14 33 0.06586078
14 34 0.03737354
14 35 0.02595416
14 36 0.02012158
14 37 0.01412903
14 38 0.00812895
14 39 0.00707003
14 40 0.00633635
14 41 0.00680921
14 42 0.00825551
14 43 0.00812369
14 44 0.00958292
14 45 0.01028401
14 46 0.00831083
14 47 0.00945196
14 48 0.00945468
14 49 0.00657468
14 50 0.00562969
14 51 0.00727822
14 52 0.00541154
14 53 0.00341161
14 54 0.00521400
14 55 0.00460898
14 56 0.00440865
14 57 0.00485476
14 58 0.00461650
14 59 0.00315723
14 60 0.00259198
14 61 0.00390511
14 62 0.00404455
14 63 0.00413425
14 64 0.00408687
14 65 0.00347733
15 15 1.00000000
15 16 0.88860666
15 17 0.37739007
15 18 0.26700027
15 19 0.21991790
15 20 0.17523902
15 21 0.14750696
15 22 0.13824370
15 23 0.13965247
15 24 0.14000365
15 25 0.15843737
15 26 0.14108681
15 27 0.10250509
15 28 0.08114155
15 29 0.06181942
15 30 0.05875833
15 31 0.06191592
15 32 0.07061183
15 33 0.06160147
15 34 0.04148614
15 35 0.02834742
15 36 0.01901769
15 37 0.01225677
15 38 0.00767753
15 39 0.00869192
15 40 0.00885861
15 41 0.00881872
